t0_epoch,t0_price,t0_direction,t0_delta_steps,t0_delta_time,t0_speed,t0_up_streak,t0_down_streak,t0_last_digit,t0_delta_change,entry_offset,entry_price,t1,t2,t3,buy_win,sell_win
1774798670,7944.9,DOWN,-1.0,919,-0.001088,0,1,9,-2.0,1,7944.8,7944.9,7945,7945.1,1,0
1774798670,7944.9,DOWN,-1.0,919,-0.001088,0,1,9,-2.0,2,7944.9,7945,7945.1,7945,1,0
1774798670,7944.9,DOWN,-1.0,919,-0.001088,0,1,9,-2.0,3,7945,7945.1,7945,7944.9,0,1
1774798671,7944.8,DOWN,-1.0,914,-0.001094,0,2,8,0.0,1,7944.9,7945,7945.1,7945,1,0
1774798671,7944.8,DOWN,-1.0,914,-0.001094,0,2,8,0.0,2,7945,7945.1,7945,7944.9,0,1
1774798671,7944.8,DOWN,-1.0,914,-0.001094,0,2,8,0.0,3,7945.1,7945,7944.9,7945,0,1
1774798672,7944.9,UP,1.0,1033,0.000968,1,0,9,2.0,1,7945,7945.1,7945,7944.9,0,1
1774798672,7944.9,UP,1.0,1033,0.000968,1,0,9,2.0,2,7945.1,7945,7944.9,7945,0,1
1774798672,7944.9,UP,1.0,1033,0.000968,1,0,9,2.0,3,7945,7944.9,7945,7945.1,1,0
1774798673,7945,UP,1.0,916,0.001092,2,0,0,0.0,1,7945.1,7945,7944.9,7945,0,1
1774798673,7945,UP,1.0,916,0.001092,2,0,0,0.0,2,7945,7944.9,7945,7945.1,1,0
1774798673,7945,UP,1.0,916,0.001092,2,0,0,0.0,3,7944.9,7945,7945.1,7945.2,1,0
1774798674,7945.1,UP,1.0,1132,0.000883,3,0,1,0.0,1,7945,7944.9,7945,7945.1,1,0
1774798674,7945.1,UP,1.0,1132,0.000883,3,0,1,0.0,2,7944.9,7945,7945.1,7945.2,1,0
1774798674,7945.1,UP,1.0,1132,0.000883,3,0,1,0.0,3,7945,7945.1,7945.2,7945.3,1,0
1774798675,7945,DOWN,-1.0,917,-0.001091,0,1,0,-2.0,1,7944.9,7945,7945.1,7945.2,1,0
1774798675,7945,DOWN,-1.0,917,-0.001091,0,1,0,-2.0,2,7945,7945.1,7945.2,7945.3,1,0
1774798675,7945,DOWN,-1.0,917,-0.001091,0,1,0,-2.0,3,7945.1,7945.2,7945.3,7945.2,1,0
1774798676,7944.9,DOWN,-1.0,1123,-0.000890,0,2,9,0.0,1,7945,7945.1,7945.2,7945.3,1,0
1774798676,7944.9,DOWN,-1.0,1123,-0.000890,0,2,9,0.0,2,7945.1,7945.2,7945.3,7945.2,1,0
1774798676,7944.9,DOWN,-1.0,1123,-0.000890,0,2,9,0.0,3,7945.2,7945.3,7945.2,7945.3,1,0
1774798677,7945,UP,1.0,1027,0.000974,1,0,0,2.0,1,7945.1,7945.2,7945.3,7945.2,1,0
1774798677,7945,UP,1.0,1027,0.000974,1,0,0,2.0,2,7945.2,7945.3,7945.2,7945.3,1,0
1774798677,7945,UP,1.0,1027,0.000974,1,0,0,2.0,3,7945.3,7945.2,7945.3,7945.4,1,0
1774798678,7945.1,UP,1.0,922,0.001085,2,0,1,0.0,1,7945.2,7945.3,7945.2,7945.3,1,0
1774798678,7945.1,UP,1.0,922,0.001085,2,0,1,0.0,2,7945.3,7945.2,7945.3,7945.4,1,0
1774798678,7945.1,UP,1.0,922,0.001085,2,0,1,0.0,3,7945.2,7945.3,7945.4,7945.3,1,0
1774798679,7945.2,UP,1.0,928,0.001078,3,0,2,-0.0,1,7945.3,7945.2,7945.3,7945.4,1,0
1774798679,7945.2,UP,1.0,928,0.001078,3,0,2,-0.0,2,7945.2,7945.3,7945.4,7945.3,1,0
1774798679,7945.2,UP,1.0,928,0.001078,3,0,2,-0.0,3,7945.3,7945.4,7945.3,7945.2,0,1
1774798680,7945.3,UP,1.0,1015,0.000985,4,0,3,0.0,1,7945.2,7945.3,7945.4,7945.3,1,0
1774798680,7945.3,UP,1.0,1015,0.000985,4,0,3,0.0,2,7945.3,7945.4,7945.3,7945.2,0,1
1774798680,7945.3,UP,1.0,1015,0.000985,4,0,3,0.0,3,7945.4,7945.3,7945.2,7945.3,0,1
1774798681,7945.2,DOWN,-1.0,919,-0.001088,0,1,2,-2.0,1,7945.3,7945.4,7945.3,7945.2,0,1
1774798681,7945.2,DOWN,-1.0,919,-0.001088,0,1,2,-2.0,2,7945.4,7945.3,7945.2,7945.3,0,1
1774798681,7945.2,DOWN,-1.0,919,-0.001088,0,1,2,-2.0,3,7945.3,7945.2,7945.3,7945.2,0,1
1774798682,7945.3,UP,1.0,1129,0.000886,1,0,3,2.0,1,7945.4,7945.3,7945.2,7945.3,0,1
1774798682,7945.3,UP,1.0,1129,0.000886,1,0,3,2.0,2,7945.3,7945.2,7945.3,7945.2,0,1
1774798682,7945.3,UP,1.0,1129,0.000886,1,0,3,2.0,3,7945.2,7945.3,7945.2,7945.1,0,1
1774798683,7945.4,UP,1.0,947,0.001056,2,0,4,-0.0,1,7945.3,7945.2,7945.3,7945.2,0,1
1774798683,7945.4,UP,1.0,947,0.001056,2,0,4,-0.0,2,7945.2,7945.3,7945.2,7945.1,0,1
1774798683,7945.4,UP,1.0,947,0.001056,2,0,4,-0.0,3,7945.3,7945.2,7945.1,7945.2,0,1
1774798684,7945.3,DOWN,-1.0,984,-0.001016,0,1,3,-2.0,1,7945.2,7945.3,7945.2,7945.1,0,1
1774798684,7945.3,DOWN,-1.0,984,-0.001016,0,1,3,-2.0,2,7945.3,7945.2,7945.1,7945.2,0,1
1774798684,7945.3,DOWN,-1.0,984,-0.001016,0,1,3,-2.0,3,7945.2,7945.1,7945.2,7945.3,1,0
1774798685,7945.2,DOWN,-1.0,1139,-0.000878,0,2,2,-0.0,1,7945.3,7945.2,7945.1,7945.2,0,1
1774798685,7945.2,DOWN,-1.0,1139,-0.000878,0,2,2,-0.0,2,7945.2,7945.1,7945.2,7945.3,1,0
1774798685,7945.2,DOWN,-1.0,1139,-0.000878,0,2,2,-0.0,3,7945.1,7945.2,7945.3,7945.2,1,0
1774798686,7945.3,UP,1.0,865,0.001156,1,0,3,2.0,1,7945.2,7945.1,7945.2,7945.3,1,0
1774798686,7945.3,UP,1.0,865,0.001156,1,0,3,2.0,2,7945.1,7945.2,7945.3,7945.2,1,0
1774798686,7945.3,UP,1.0,865,0.001156,1,0,3,2.0,3,7945.2,7945.3,7945.2,7945.3,1,0
1774798687,7945.2,DOWN,-1.0,956,-0.001046,0,1,2,-2.0,1,7945.1,7945.2,7945.3,7945.2,1,0
1774798687,7945.2,DOWN,-1.0,956,-0.001046,0,1,2,-2.0,2,7945.2,7945.3,7945.2,7945.3,1,0
1774798687,7945.2,DOWN,-1.0,956,-0.001046,0,1,2,-2.0,3,7945.3,7945.2,7945.3,7945.2,0,1
1774798688,7945.1,DOWN,-1.0,1255,-0.000797,0,2,1,0.0,1,7945.2,7945.3,7945.2,7945.3,1,0
1774798688,7945.1,DOWN,-1.0,1255,-0.000797,0,2,1,0.0,2,7945.3,7945.2,7945.3,7945.2,0,1
1774798688,7945.1,DOWN,-1.0,1255,-0.000797,0,2,1,0.0,3,7945.2,7945.3,7945.2,7945.3,1,0
1774798689,7945.2,UP,1.0,920,0.001087,1,0,2,2.0,1,7945.3,7945.2,7945.3,7945.2,0,1
1774798689,7945.2,UP,1.0,920,0.001087,1,0,2,2.0,2,7945.2,7945.3,7945.2,7945.3,1,0
1774798689,7945.2,UP,1.0,920,0.001087,1,0,2,2.0,3,7945.3,7945.2,7945.3,7945.4,1,0
1774798690,7945.3,UP,1.0,931,0.001074,2,0,3,0.0,1,7945.2,7945.3,7945.2,7945.3,1,0
1774798690,7945.3,UP,1.0,931,0.001074,2,0,3,0.0,2,7945.3,7945.2,7945.3,7945.4,1,0
1774798690,7945.3,UP,1.0,931,0.001074,2,0,3,0.0,3,7945.2,7945.3,7945.4,7945.3,1,0
1774798691,7945.2,DOWN,-1.0,915,-0.001093,0,1,2,-2.0,1,7945.3,7945.2,7945.3,7945.4,1,0
1774798691,7945.2,DOWN,-1.0,915,-0.001093,0,1,2,-2.0,2,7945.2,7945.3,7945.4,7945.3,1,0
1774798691,7945.2,DOWN,-1.0,915,-0.001093,0,1,2,-2.0,3,7945.3,7945.4,7945.3,7945.2,0,1
1774798692,7945.3,UP,1.0,1035,0.000966,1,0,3,2.0,1,7945.2,7945.3,7945.4,7945.3,1,0
1774798692,7945.3,UP,1.0,1035,0.000966,1,0,3,2.0,2,7945.3,7945.4,7945.3,7945.2,0,1
1774798692,7945.3,UP,1.0,1035,0.000966,1,0,3,2.0,3,7945.4,7945.3,7945.2,7945.3,0,1
1774798693,7945.2,DOWN,-1.0,1015,-0.000985,0,1,2,-2.0,1,7945.3,7945.4,7945.3,7945.2,0,1
1774798693,7945.2,DOWN,-1.0,1015,-0.000985,0,1,2,-2.0,2,7945.4,7945.3,7945.2,7945.3,0,1
1774798693,7945.2,DOWN,-1.0,1015,-0.000985,0,1,2,-2.0,3,7945.3,7945.2,7945.3,7945.4,1,0
1774798694,7945.3,UP,1.0,1117,0.000895,1,0,3,2.0,1,7945.4,7945.3,7945.2,7945.3,0,1
1774798694,7945.3,UP,1.0,1117,0.000895,1,0,3,2.0,2,7945.3,7945.2,7945.3,7945.4,1,0
1774798694,7945.3,UP,1.0,1117,0.000895,1,0,3,2.0,3,7945.2,7945.3,7945.4,7945.5,1,0
1774798695,7945.4,UP,1.0,832,0.001202,2,0,4,-0.0,1,7945.3,7945.2,7945.3,7945.4,1,0
1774798695,7945.4,UP,1.0,832,0.001202,2,0,4,-0.0,2,7945.2,7945.3,7945.4,7945.5,1,0
1774798695,7945.4,UP,1.0,832,0.001202,2,0,4,-0.0,3,7945.3,7945.4,7945.5,7945.6,1,0
1774798696,7945.3,DOWN,-1.0,1222,-0.000818,0,1,3,-2.0,1,7945.2,7945.3,7945.4,7945.5,1,0
1774798696,7945.3,DOWN,-1.0,1222,-0.000818,0,1,3,-2.0,2,7945.3,7945.4,7945.5,7945.6,1,0
1774798696,7945.3,DOWN,-1.0,1222,-0.000818,0,1,3,-2.0,3,7945.4,7945.5,7945.6,7945.7,1,0
1774798697,7945.2,DOWN,-1.0,777,-0.001287,0,2,2,-0.0,1,7945.3,7945.4,7945.5,7945.6,1,0
1774798697,7945.2,DOWN,-1.0,777,-0.001287,0,2,2,-0.0,2,7945.4,7945.5,7945.6,7945.7,1,0
1774798697,7945.2,DOWN,-1.0,777,-0.001287,0,2,2,-0.0,3,7945.5,7945.6,7945.7,7945.8,1,0
1774798698,7945.3,UP,1.0,1066,0.000938,1,0,3,2.0,1,7945.4,7945.5,7945.6,7945.7,1,0
1774798698,7945.3,UP,1.0,1066,0.000938,1,0,3,2.0,2,7945.5,7945.6,7945.7,7945.8,1,0
1774798698,7945.3,UP,1.0,1066,0.000938,1,0,3,2.0,3,7945.6,7945.7,7945.8,7945.9,1,0
1774798699,7945.4,UP,1.0,917,0.001091,2,0,4,-0.0,1,7945.5,7945.6,7945.7,7945.8,1,0
1774798699,7945.4,UP,1.0,917,0.001091,2,0,4,-0.0,2,7945.6,7945.7,7945.8,7945.9,1,0
1774798699,7945.4,UP,1.0,917,0.001091,2,0,4,-0.0,3,7945.7,7945.8,7945.9,7945.8,1,0
1774798700,7945.5,UP,1.0,1236,0.000809,3,0,5,0.0,1,7945.6,7945.7,7945.8,7945.9,1,0
1774798700,7945.5,UP,1.0,1236,0.000809,3,0,5,0.0,2,7945.7,7945.8,7945.9,7945.8,1,0
1774798700,7945.5,UP,1.0,1236,0.000809,3,0,5,0.0,3,7945.8,7945.9,7945.8,7945.7,0,1
1774798701,7945.6,UP,1.0,812,0.001232,4,0,6,0.0,1,7945.7,7945.8,7945.9,7945.8,1,0
1774798701,7945.6,UP,1.0,812,0.001232,4,0,6,0.0,2,7945.8,7945.9,7945.8,7945.7,0,1
1774798701,7945.6,UP,1.0,812,0.001232,4,0,6,0.0,3,7945.9,7945.8,7945.7,7945.6,0,1
1774798702,7945.7,UP,1.0,989,0.001011,5,0,7,-0.0,1,7945.8,7945.9,7945.8,7945.7,0,1
1774798702,7945.7,UP,1.0,989,0.001011,5,0,7,-0.0,2,7945.9,7945.8,7945.7,7945.6,0,1
1774798702,7945.7,UP,1.0,989,0.001011,5,0,7,-0.0,3,7945.8,7945.7,7945.6,7945.5,0,1
1774798703,7945.8,UP,1.0,949,0.001054,6,0,8,0.0,1,7945.9,7945.8,7945.7,7945.6,0,1
1774798703,7945.8,UP,1.0,949,0.001054,6,0,8,0.0,2,7945.8,7945.7,7945.6,7945.5,0,1
1774798703,7945.8,UP,1.0,949,0.001054,6,0,8,0.0,3,7945.7,7945.6,7945.5,7945.4,0,1
1774798704,7945.9,UP,1.0,1133,0.000883,7,0,9,-0.0,1,7945.8,7945.7,7945.6,7945.5,0,1
1774798704,7945.9,UP,1.0,1133,0.000883,7,0,9,-0.0,2,7945.7,7945.6,7945.5,7945.4,0,1
1774798704,7945.9,UP,1.0,1133,0.000883,7,0,9,-0.0,3,7945.6,7945.5,7945.4,7945.5,0,1
1774798705,7945.8,DOWN,-1.0,961,-0.001041,0,1,8,-2.0,1,7945.7,7945.6,7945.5,7945.4,0,1
1774798705,7945.8,DOWN,-1.0,961,-0.001041,0,1,8,-2.0,2,7945.6,7945.5,7945.4,7945.5,0,1
1774798705,7945.8,DOWN,-1.0,961,-0.001041,0,1,8,-2.0,3,7945.5,7945.4,7945.5,7945.6,1,0
1774798706,7945.7,DOWN,-1.0,984,-0.001016,0,2,7,-0.0,1,7945.6,7945.5,7945.4,7945.5,0,1
1774798706,7945.7,DOWN,-1.0,984,-0.001016,0,2,7,-0.0,2,7945.5,7945.4,7945.5,7945.6,1,0
1774798706,7945.7,DOWN,-1.0,984,-0.001016,0,2,7,-0.0,3,7945.4,7945.5,7945.6,7945.7,1,0
1774798707,7945.6,DOWN,-1.0,930,-0.001075,0,3,6,0.0,1,7945.5,7945.4,7945.5,7945.6,1,0
1774798707,7945.6,DOWN,-1.0,930,-0.001075,0,3,6,0.0,2,7945.4,7945.5,7945.6,7945.7,1,0
1774798707,7945.6,DOWN,-1.0,930,-0.001075,0,3,6,0.0,3,7945.5,7945.6,7945.7,7945.8,1,0
1774798708,7945.5,DOWN,-1.0,1235,-0.000810,0,4,5,-0.0,1,7945.4,7945.5,7945.6,7945.7,1,0
1774798708,7945.5,DOWN,-1.0,1235,-0.000810,0,4,5,-0.0,2,7945.5,7945.6,7945.7,7945.8,1,0
1774798708,7945.5,DOWN,-1.0,1235,-0.000810,0,4,5,-0.0,3,7945.6,7945.7,7945.8,7945.7,1,0
1774798709,7945.4,DOWN,-1.0,818,-0.001222,0,5,4,0.0,1,7945.5,7945.6,7945.7,7945.8,1,0
1774798709,7945.4,DOWN,-1.0,818,-0.001222,0,5,4,0.0,2,7945.6,7945.7,7945.8,7945.7,1,0
1774798709,7945.4,DOWN,-1.0,818,-0.001222,0,5,4,0.0,3,7945.7,7945.8,7945.7,7945.8,1,0
1774798710,7945.5,UP,1.0,1118,0.000894,1,0,5,2.0,1,7945.6,7945.7,7945.8,7945.7,1,0
1774798710,7945.5,UP,1.0,1118,0.000894,1,0,5,2.0,2,7945.7,7945.8,7945.7,7945.8,1,0
1774798710,7945.5,UP,1.0,1118,0.000894,1,0,5,2.0,3,7945.8,7945.7,7945.8,7945.7,0,1
1774798711,7945.6,UP,1.0,854,0.001171,2,0,6,0.0,1,7945.7,7945.8,7945.7,7945.8,1,0
1774798711,7945.6,UP,1.0,854,0.001171,2,0,6,0.0,2,7945.8,7945.7,7945.8,7945.7,0,1
1774798711,7945.6,UP,1.0,854,0.001171,2,0,6,0.0,3,7945.7,7945.8,7945.7,7945.6,0,1
1774798712,7945.7,UP,1.0,1028,0.000973,3,0,7,-0.0,1,7945.8,7945.7,7945.8,7945.7,0,1
1774798712,7945.7,UP,1.0,1028,0.000973,3,0,7,-0.0,2,7945.7,7945.8,7945.7,7945.6,0,1
1774798712,7945.7,UP,1.0,1028,0.000973,3,0,7,-0.0,3,7945.8,7945.7,7945.6,7945.5,0,1
1774798713,7945.8,UP,1.0,982,0.001018,4,0,8,0.0,1,7945.7,7945.8,7945.7,7945.6,0,1
1774798713,7945.8,UP,1.0,982,0.001018,4,0,8,0.0,2,7945.8,7945.7,7945.6,7945.5,0,1
1774798713,7945.8,UP,1.0,982,0.001018,4,0,8,0.0,3,7945.7,7945.6,7945.5,7945.6,0,1
1774798714,7945.7,DOWN,-1.0,1131,-0.000884,0,1,7,-2.0,1,7945.8,7945.7,7945.6,7945.5,0,1
1774798714,7945.7,DOWN,-1.0,1131,-0.000884,0,1,7,-2.0,2,7945.7,7945.6,7945.5,7945.6,0,1
1774798714,7945.7,DOWN,-1.0,1131,-0.000884,0,1,7,-2.0,3,7945.6,7945.5,7945.6,7945.5,0,1
1774798715,7945.8,UP,1.0,1018,0.000982,1,0,8,2.0,1,7945.7,7945.6,7945.5,7945.6,0,1
1774798715,7945.8,UP,1.0,1018,0.000982,1,0,8,2.0,2,7945.6,7945.5,7945.6,7945.5,0,1
1774798715,7945.8,UP,1.0,1018,0.000982,1,0,8,2.0,3,7945.5,7945.6,7945.5,7945.6,1,0
1774798716,7945.7,DOWN,-1.0,1030,-0.000971,0,1,7,-2.0,1,7945.6,7945.5,7945.6,7945.5,0,1
1774798716,7945.7,DOWN,-1.0,1030,-0.000971,0,1,7,-2.0,2,7945.5,7945.6,7945.5,7945.6,1,0
1774798716,7945.7,DOWN,-1.0,1030,-0.000971,0,1,7,-2.0,3,7945.6,7945.5,7945.6,7945.5,0,1
1774798717,7945.6,DOWN,-1.0,784,-0.001276,0,2,6,0.0,1,7945.5,7945.6,7945.5,7945.6,1,0
1774798717,7945.6,DOWN,-1.0,784,-0.001276,0,2,6,0.0,2,7945.6,7945.5,7945.6,7945.5,0,1
1774798717,7945.6,DOWN,-1.0,784,-0.001276,0,2,6,0.0,3,7945.5,7945.6,7945.5,7945.4,0,1
1774798718,7945.5,DOWN,-1.0,1047,-0.000955,0,3,5,-0.0,1,7945.6,7945.5,7945.6,7945.5,0,1
1774798718,7945.5,DOWN,-1.0,1047,-0.000955,0,3,5,-0.0,2,7945.5,7945.6,7945.5,7945.4,0,1
1774798718,7945.5,DOWN,-1.0,1047,-0.000955,0,3,5,-0.0,3,7945.6,7945.5,7945.4,7945.5,0,1
1774798719,7945.6,UP,1.0,1138,0.000879,1,0,6,2.0,1,7945.5,7945.6,7945.5,7945.4,0,1
1774798719,7945.6,UP,1.0,1138,0.000879,1,0,6,2.0,2,7945.6,7945.5,7945.4,7945.5,0,1
1774798719,7945.6,UP,1.0,1138,0.000879,1,0,6,2.0,3,7945.5,7945.4,7945.5,7945.6,1,0
1774798720,7945.5,DOWN,-1.0,931,-0.001074,0,1,5,-2.0,1,7945.6,7945.5,7945.4,7945.5,0,1
1774798720,7945.5,DOWN,-1.0,931,-0.001074,0,1,5,-2.0,2,7945.5,7945.4,7945.5,7945.6,1,0
1774798720,7945.5,DOWN,-1.0,931,-0.001074,0,1,5,-2.0,3,7945.4,7945.5,7945.6,7945.5,1,0
1774798721,7945.6,UP,1.0,1013,0.000987,1,0,6,2.0,1,7945.5,7945.4,7945.5,7945.6,1,0
1774798721,7945.6,UP,1.0,1013,0.000987,1,0,6,2.0,2,7945.4,7945.5,7945.6,7945.5,1,0
1774798721,7945.6,UP,1.0,1013,0.000987,1,0,6,2.0,3,7945.5,7945.6,7945.5,7945.6,1,0
1774798722,7945.5,DOWN,-1.0,1133,-0.000883,0,1,5,-2.0,1,7945.4,7945.5,7945.6,7945.5,1,0
1774798722,7945.5,DOWN,-1.0,1133,-0.000883,0,1,5,-2.0,2,7945.5,7945.6,7945.5,7945.6,1,0
1774798722,7945.5,DOWN,-1.0,1133,-0.000883,0,1,5,-2.0,3,7945.6,7945.5,7945.6,7945.7,1,0
1774798723,7945.4,DOWN,-1.0,819,-0.001221,0,2,4,0.0,1,7945.5,7945.6,7945.5,7945.6,1,0
1774798723,7945.4,DOWN,-1.0,819,-0.001221,0,2,4,0.0,2,7945.6,7945.5,7945.6,7945.7,1,0
1774798723,7945.4,DOWN,-1.0,819,-0.001221,0,2,4,0.0,3,7945.5,7945.6,7945.7,7945.8,1,0
1774798724,7945.5,UP,1.0,1014,0.000986,1,0,5,2.0,1,7945.6,7945.5,7945.6,7945.7,1,0
1774798724,7945.5,UP,1.0,1014,0.000986,1,0,5,2.0,2,7945.5,7945.6,7945.7,7945.8,1,0
1774798724,7945.5,UP,1.0,1014,0.000986,1,0,5,2.0,3,7945.6,7945.7,7945.8,7945.7,1,0
1774798725,7945.6,UP,1.0,1035,0.000966,2,0,6,0.0,1,7945.5,7945.6,7945.7,7945.8,1,0
1774798725,7945.6,UP,1.0,1035,0.000966,2,0,6,0.0,2,7945.6,7945.7,7945.8,7945.7,1,0
1774798725,7945.6,UP,1.0,1035,0.000966,2,0,6,0.0,3,7945.7,7945.8,7945.7,7945.6,0,1
1774798726,7945.5,DOWN,-1.0,938,-0.001066,0,1,5,-2.0,1,7945.6,7945.7,7945.8,7945.7,1,0
1774798726,7945.5,DOWN,-1.0,938,-0.001066,0,1,5,-2.0,2,7945.7,7945.8,7945.7,7945.6,0,1
1774798726,7945.5,DOWN,-1.0,938,-0.001066,0,1,5,-2.0,3,7945.8,7945.7,7945.6,7945.7,0,1
1774798727,7945.6,UP,1.0,998,0.001002,1,0,6,2.0,1,7945.7,7945.8,7945.7,7945.6,0,1
1774798727,7945.6,UP,1.0,998,0.001002,1,0,6,2.0,2,7945.8,7945.7,7945.6,7945.7,0,1
1774798727,7945.6,UP,1.0,998,0.001002,1,0,6,2.0,3,7945.7,7945.6,7945.7,7945.8,1,0
1774798728,7945.7,UP,1.0,1030,0.000971,2,0,7,-0.0,1,7945.8,7945.7,7945.6,7945.7,0,1
1774798728,7945.7,UP,1.0,1030,0.000971,2,0,7,-0.0,2,7945.7,7945.6,7945.7,7945.8,1,0
1774798728,7945.7,UP,1.0,1030,0.000971,2,0,7,-0.0,3,7945.6,7945.7,7945.8,7945.7,1,0
1774798729,7945.8,UP,1.0,919,0.001088,3,0,8,0.0,1,7945.7,7945.6,7945.7,7945.8,1,0
1774798729,7945.8,UP,1.0,919,0.001088,3,0,8,0.0,2,7945.6,7945.7,7945.8,7945.7,1,0
1774798729,7945.8,UP,1.0,919,0.001088,3,0,8,0.0,3,7945.7,7945.8,7945.7,7945.8,1,0
1774798730,7945.7,DOWN,-1.0,1227,-0.000815,0,1,7,-2.0,1,7945.6,7945.7,7945.8,7945.7,1,0
1774798730,7945.7,DOWN,-1.0,1227,-0.000815,0,1,7,-2.0,2,7945.7,7945.8,7945.7,7945.8,1,0
1774798730,7945.7,DOWN,-1.0,1227,-0.000815,0,1,7,-2.0,3,7945.8,7945.7,7945.8,7945.7,0,1
1774798731,7945.6,DOWN,-1.0,925,-0.001081,0,2,6,0.0,1,7945.7,7945.8,7945.7,7945.8,1,0
1774798731,7945.6,DOWN,-1.0,925,-0.001081,0,2,6,0.0,2,7945.8,7945.7,7945.8,7945.7,0,1
1774798731,7945.6,DOWN,-1.0,925,-0.001081,0,2,6,0.0,3,7945.7,7945.8,7945.7,7945.6,0,1
1774798732,7945.7,UP,1.0,915,0.001093,1,0,7,2.0,1,7945.8,7945.7,7945.8,7945.7,0,1
1774798732,7945.7,UP,1.0,915,0.001093,1,0,7,2.0,2,7945.7,7945.8,7945.7,7945.6,0,1
1774798732,7945.7,UP,1.0,915,0.001093,1,0,7,2.0,3,7945.8,7945.7,7945.6,7945.7,0,1
1774798733,7945.8,UP,1.0,929,0.001076,2,0,8,0.0,1,7945.7,7945.8,7945.7,7945.6,0,1
1774798733,7945.8,UP,1.0,929,0.001076,2,0,8,0.0,2,7945.8,7945.7,7945.6,7945.7,0,1
1774798733,7945.8,UP,1.0,929,0.001076,2,0,8,0.0,3,7945.7,7945.6,7945.7,7945.6,0,1
1774798734,7945.7,DOWN,-1.0,1035,-0.000966,0,1,7,-2.0,1,7945.8,7945.7,7945.6,7945.7,0,1
1774798734,7945.7,DOWN,-1.0,1035,-0.000966,0,1,7,-2.0,2,7945.7,7945.6,7945.7,7945.6,0,1
1774798734,7945.7,DOWN,-1.0,1035,-0.000966,0,1,7,-2.0,3,7945.6,7945.7,7945.6,7945.7,1,0
1774798735,7945.8,UP,1.0,1016,0.000984,1,0,8,2.0,1,7945.7,7945.6,7945.7,7945.6,0,1
1774798735,7945.8,UP,1.0,1016,0.000984,1,0,8,2.0,2,7945.6,7945.7,7945.6,7945.7,1,0
1774798735,7945.8,UP,1.0,1016,0.000984,1,0,8,2.0,3,7945.7,7945.6,7945.7,7945.6,0,1
1774798736,7945.7,DOWN,-1.0,1012,-0.000988,0,1,7,-2.0,1,7945.6,7945.7,7945.6,7945.7,1,0
1774798736,7945.7,DOWN,-1.0,1012,-0.000988,0,1,7,-2.0,2,7945.7,7945.6,7945.7,7945.6,0,1
1774798736,7945.7,DOWN,-1.0,1012,-0.000988,0,1,7,-2.0,3,7945.6,7945.7,7945.6,7945.7,1,0
1774798737,7945.6,DOWN,-1.0,934,-0.001071,0,2,6,0.0,1,7945.7,7945.6,7945.7,7945.6,0,1
1774798737,7945.6,DOWN,-1.0,934,-0.001071,0,2,6,0.0,2,7945.6,7945.7,7945.6,7945.7,1,0
