t0_epoch,t0_price,t0_direction,t0_delta_steps,t0_delta_time,t0_speed,t0_up_streak,t0_down_streak,t0_last_digit,t0_delta_change,entry_offset,entry_price,t1,t2,t3,buy_win,sell_win
1774722821,7949.8,DOWN,-1.0,932,-0.001073,0,2,8,0.0,2,7949.8,7949.7,7949.6,7949.7,0,1
1774722821,7949.8,DOWN,-1.0,932,-0.001073,0,2,8,0.0,3,7949.7,7949.6,7949.7,7949.6,0,1
1774722822,7949.9,UP,1.0,1059,0.000944,1,0,9,2.0,1,7949.8,7949.7,7949.6,7949.7,0,1
1774722822,7949.9,UP,1.0,1059,0.000944,1,0,9,2.0,2,7949.7,7949.6,7949.7,7949.6,0,1
1774722822,7949.9,UP,1.0,1059,0.000944,1,0,9,2.0,3,7949.6,7949.7,7949.6,7949.5,0,1
1774722823,7949.8,DOWN,-1.0,935,-0.001070,0,1,8,-2.0,1,7949.7,7949.6,7949.7,7949.6,0,1
1774722823,7949.8,DOWN,-1.0,935,-0.001070,0,1,8,-2.0,2,7949.6,7949.7,7949.6,7949.5,0,1
1774722823,7949.8,DOWN,-1.0,935,-0.001070,0,1,8,-2.0,3,7949.7,7949.6,7949.5,7949.6,0,1
1774722824,7949.7,DOWN,-1.0,1065,-0.000939,0,2,7,-0.0,1,7949.6,7949.7,7949.6,7949.5,0,1
1774722824,7949.7,DOWN,-1.0,1065,-0.000939,0,2,7,-0.0,2,7949.7,7949.6,7949.5,7949.6,0,1
1774722824,7949.7,DOWN,-1.0,1065,-0.000939,0,2,7,-0.0,3,7949.6,7949.5,7949.6,7949.5,0,1
1774722825,7949.6,DOWN,-1.0,951,-0.001052,0,3,6,0.0,1,7949.7,7949.6,7949.5,7949.6,0,1
1774722825,7949.6,DOWN,-1.0,951,-0.001052,0,3,6,0.0,2,7949.6,7949.5,7949.6,7949.5,0,1
1774722825,7949.6,DOWN,-1.0,951,-0.001052,0,3,6,0.0,3,7949.5,7949.6,7949.5,7949.6,1,0
1774722826,7949.7,UP,1.0,1077,0.000929,1,0,7,2.0,1,7949.6,7949.5,7949.6,7949.5,0,1
1774722826,7949.7,UP,1.0,1077,0.000929,1,0,7,2.0,2,7949.5,7949.6,7949.5,7949.6,1,0
1774722826,7949.7,UP,1.0,1077,0.000929,1,0,7,2.0,3,7949.6,7949.5,7949.6,7949.5,0,1
1774722827,7949.6,DOWN,-1.0,915,-0.001093,0,1,6,-2.0,1,7949.5,7949.6,7949.5,7949.6,1,0
1774722827,7949.6,DOWN,-1.0,915,-0.001093,0,1,6,-2.0,2,7949.6,7949.5,7949.6,7949.5,0,1
1774722827,7949.6,DOWN,-1.0,915,-0.001093,0,1,6,-2.0,3,7949.5,7949.6,7949.5,7949.4,0,1
1774722828,7949.5,DOWN,-1.0,1058,-0.000945,0,2,5,-0.0,1,7949.6,7949.5,7949.6,7949.5,0,1
1774722828,7949.5,DOWN,-1.0,1058,-0.000945,0,2,5,-0.0,2,7949.5,7949.6,7949.5,7949.4,0,1
1774722828,7949.5,DOWN,-1.0,1058,-0.000945,0,2,5,-0.0,3,7949.6,7949.5,7949.4,7949.5,0,1
1774722829,7949.6,UP,1.0,942,0.001062,1,0,6,2.0,1,7949.5,7949.6,7949.5,7949.4,0,1
1774722829,7949.6,UP,1.0,942,0.001062,1,0,6,2.0,2,7949.6,7949.5,7949.4,7949.5,0,1
1774722829,7949.6,UP,1.0,942,0.001062,1,0,6,2.0,3,7949.5,7949.4,7949.5,7949.6,1,0
1774722830,7949.5,DOWN,-1.0,1058,-0.000945,0,1,5,-2.0,1,7949.6,7949.5,7949.4,7949.5,0,1
1774722830,7949.5,DOWN,-1.0,1058,-0.000945,0,1,5,-2.0,2,7949.5,7949.4,7949.5,7949.6,1,0
1774722830,7949.5,DOWN,-1.0,1058,-0.000945,0,1,5,-2.0,3,7949.4,7949.5,7949.6,7949.7,1,0
1774722831,7949.6,UP,1.0,943,0.001060,1,0,6,2.0,1,7949.5,7949.4,7949.5,7949.6,1,0
1774722831,7949.6,UP,1.0,943,0.001060,1,0,6,2.0,2,7949.4,7949.5,7949.6,7949.7,1,0
1774722831,7949.6,UP,1.0,943,0.001060,1,0,6,2.0,3,7949.5,7949.6,7949.7,7949.8,1,0
1774722832,7949.5,DOWN,-1.0,1052,-0.000951,0,1,5,-2.0,1,7949.4,7949.5,7949.6,7949.7,1,0
1774722832,7949.5,DOWN,-1.0,1052,-0.000951,0,1,5,-2.0,2,7949.5,7949.6,7949.7,7949.8,1,0
1774722832,7949.5,DOWN,-1.0,1052,-0.000951,0,1,5,-2.0,3,7949.6,7949.7,7949.8,7949.7,1,0
1774722833,7949.4,DOWN,-1.0,949,-0.001054,0,2,4,0.0,1,7949.5,7949.6,7949.7,7949.8,1,0
1774722833,7949.4,DOWN,-1.0,949,-0.001054,0,2,4,0.0,2,7949.6,7949.7,7949.8,7949.7,1,0
1774722833,7949.4,DOWN,-1.0,949,-0.001054,0,2,4,0.0,3,7949.7,7949.8,7949.7,7949.8,1,0
1774722834,7949.5,UP,1.0,1057,0.000946,1,0,5,2.0,1,7949.6,7949.7,7949.8,7949.7,1,0
1774722834,7949.5,UP,1.0,1057,0.000946,1,0,5,2.0,2,7949.7,7949.8,7949.7,7949.8,1,0
1774722834,7949.5,UP,1.0,1057,0.000946,1,0,5,2.0,3,7949.8,7949.7,7949.8,7949.9,1,0
1774722835,7949.6,UP,1.0,939,0.001065,2,0,6,0.0,1,7949.7,7949.8,7949.7,7949.8,1,0
1774722835,7949.6,UP,1.0,939,0.001065,2,0,6,0.0,2,7949.8,7949.7,7949.8,7949.9,1,0
1774722835,7949.6,UP,1.0,939,0.001065,2,0,6,0.0,3,7949.7,7949.8,7949.9,7950,1,0
1774722836,7949.7,UP,1.0,1057,0.000946,3,0,7,-0.0,1,7949.8,7949.7,7949.8,7949.9,1,0
1774722836,7949.7,UP,1.0,1057,0.000946,3,0,7,-0.0,2,7949.7,7949.8,7949.9,7950,1,0
1774722836,7949.7,UP,1.0,1057,0.000946,3,0,7,-0.0,3,7949.8,7949.9,7950,7950.1,1,0
1774722837,7949.8,UP,1.0,983,0.001017,4,0,8,0.0,1,7949.7,7949.8,7949.9,7950,1,0
1774722837,7949.8,UP,1.0,983,0.001017,4,0,8,0.0,2,7949.8,7949.9,7950,7950.1,1,0
1774722837,7949.8,UP,1.0,983,0.001017,4,0,8,0.0,3,7949.9,7950,7950.1,7950,1,0
